"schema_name","object_name","object_type","ordinal_position","column_name","data_type","is_nullable","column_default","is_primary_key","indexes_for_column","table_indexes"
"raw","itcrm_new_result_name","table",4,"id_type","integer","YES",NULL,False,"new_result_name_type_idx","itcrm_new_result_name_pkey (id_result) [unique] | new_result_name_sort_idx (sort_result) | new_result_name_type_idx (id_type) | new_result_name_vis_idx (visibility)"
"raw","itcrm_new_result_name","table",5,"sort_result","integer","YES",NULL,False,"new_result_name_sort_idx","itcrm_new_result_name_pkey (id_result) [unique] | new_result_name_sort_idx (sort_result) | new_result_name_type_idx (id_type) | new_result_name_vis_idx (visibility)"
"raw","itcrm_new_result_name","table",6,"visibility","integer","YES",NULL,False,"new_result_name_vis_idx","itcrm_new_result_name_pkey (id_result) [unique] | new_result_name_sort_idx (sort_result) | new_result_name_type_idx (id_type) | new_result_name_vis_idx (visibility)"
"raw","itcrm_new_result_name","table",7,"load_timestamp","timestamp with time zone","NO","now()",False,NULL,"itcrm_new_result_name_pkey (id_result) [unique] | new_result_name_sort_idx (sort_result) | new_result_name_type_idx (id_type) | new_result_name_vis_idx (visibility)"
"raw","itcrm_new_source","table",1,"id_source","bigint","NO",NULL,True,"itcrm_new_source_pkey","itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",2,"id_user","bigint","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",3,"id_uniq","bigint","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",4,"type","integer","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",5,"days","date","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",6,"date_time","timestamp without time zone","YES",NULL,False,"itcrm_new_source_date_time_idx","itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",7,"wait_call","timestamp without time zone","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",8,"date2","date","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",9,"no_answer","integer","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",10,"dogovor","integer","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",11,"rejection","integer","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",12,"at_event","integer","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",13,"vizit_time","timestamp without time zone","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",14,"meet_time","timestamp without time zone","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",15,"no_active","integer","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",16,"date_no_active","date","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",17,"hidden","integer","YES",NULL,False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",18,"updated_at","timestamp without time zone","YES",NULL,False,"itcrm_new_source_updated_at_idx","itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",19,"load_timestamp","timestamp with time zone","NO","now()",False,NULL,"itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_new_source","table",20,"date_key","date","YES",NULL,False,"itcrm_new_source_date_key_idx","itcrm_new_source_date_key_idx (date_key) | itcrm_new_source_date_time_idx (date_time) | itcrm_new_source_pkey (id_source) [unique] | itcrm_new_source_updated_at_idx (updated_at)"
"raw","itcrm_users_ua","table",1,"id_user","bigint","NO",NULL,True,"itcrm_users_ua_pkey","itcrm_users_ua_email_idx () | itcrm_users_ua_extprofile_idx (external_profile_id) [partial] | itcrm_users_ua_extuser_idx (external_user_id) [partial] | itcrm_users_ua_id_city_idx (id_city) | itcrm_users_ua_login_idx (login_user) [partial] | itcrm_users_ua_pkey (id_user) [unique] | itcrm_users_ua_position_idx (position_id) [partial]"
"raw","itcrm_users_ua","table",2,"name_user","text","YES",NULL,False,NULL,"itcrm_users_ua_email_idx () | itcrm_users_ua_extprofile_idx (external_profile_id) [partial] | itcrm_users_ua_extuser_idx (external_user_id) [partial] | itcrm_users_ua_id_city_idx (id_city) | itcrm_users_ua_login_idx (login_user) [partial] | itcrm_users_ua_pkey (id_user) [unique] | itcrm_users_ua_position_idx (position_id) [partial]"
"raw","itcrm_users_ua","table",3,"email_user","text","YES",NULL,False,NULL,"itcrm_users_ua_email_idx () | itcrm_users_ua_extprofile_idx (external_profile_id) [partial] | itcrm_users_ua_extuser_idx (external_user_id) [partial] | itcrm_users_ua_id_city_idx (id_city) | itcrm_users_ua_login_idx (login_user) [partial] | itcrm_users_ua_pkey (id_user) [unique] | itcrm_users_ua_position_idx (position_id) [partial]"
"raw","itcrm_users_ua","table",4,"login_user","text","YES",NULL,False,"itcrm_users_ua_login_idx","itcrm_users_ua_email_idx () | itcrm_users_ua_extprofile_idx (external_profile_id) [partial] | itcrm_users_ua_extuser_idx (external_user_id) [partial] | itcrm_users_ua_id_city_idx (id_city) | itcrm_users_ua_login_idx (login_user) [partial] | itcrm_users_ua_pkey (id_user) [unique] | itcrm_users_ua_position_idx (position_id) [partial]"
"raw","itcrm_users_ua","table",5,"phone_user","text","YES",NULL,False,NULL,"itcrm_users_ua_email_idx () | itcrm_users_ua_extprofile_idx (external_profile_id) [partial] | itcrm_users_ua_extuser_idx (external_user_id) [partial] | itcrm_users_ua_id_city_idx (id_city) | itcrm_users_ua_login_idx (login_user) [partial] | itcrm_users_ua_pkey (id_user) [unique] | itcrm_users_ua_position_idx (position_id) [partial]"
"raw","itcrm_users_ua","table",6,"arc_user","boolean","YES",NULL,False,NULL,"itcrm_users_ua_email_idx () | itcrm_users_ua_extprofile_idx (external_profile_id) [partial] | itcrm_users_ua_extuser_idx (external_user_id) [partial] | itcrm_users_ua_id_city_idx (id_city) | itcrm_users_ua_login_idx (login_user) [partial] | itcrm_users_ua_pkey (id_user) [unique] | itcrm_users_ua_position_idx (position_id) [partial]"
"raw","itcrm_users_ua","table",7,"flag_enter","boolean","YES",NULL,False,NULL,"itcrm_users_ua_email_idx () | itcrm_users_ua_extprofile_idx (external_profile_id) [partial] | itcrm_users_ua_extuser_idx (external_user_id) [partial] | itcrm_users_ua_id_city_idx (id_city) | itcrm_users_ua_login_idx (login_user) [partial] | itcrm_users_ua_pkey (id_user) [unique] | itcrm_users_ua_position_idx (position_id) [partial]"
"raw","itcrm_users_ua","table",8,"external_user_id","bigint","YES",NULL,False,"itcrm_users_ua_extuser_idx","itcrm_users_ua_email_idx () | itcrm_users_ua_extprofile_idx (external_profile_id) [partial] | itcrm_users_ua_extuser_idx (external_user_id) [partial] | itcrm_users_ua_id_city_idx (id_city) | itcrm_users_ua_login_idx (login_user) [partial] | itcrm_users_ua_pkey (id_user) [unique] | itcrm_users_ua_position_idx (position_id) [partial]"
"raw","itcrm_users_ua","table",9,"external_profile_id","bigint","YES",NULL,False,"itcrm_users_ua_extprofile_idx","itcrm_users_ua_email_idx () | itcrm_users_ua_extprofile_idx (external_profile_id) [partial] | itcrm_users_ua_extuser_idx (external_user_id) [partial] | itcrm_users_ua_id_city_idx (id_city) | itcrm_users_ua_login_idx (login_user) [partial] | itcrm_users_ua_pkey (id_user) [unique] | itcrm_users_ua_position_idx (position_id) [partial]"
"raw","itcrm_users_ua","table",10,"position_id","integer","YES",NULL,False,"itcrm_users_ua_position_idx","itcrm_users_ua_email_idx () | itcrm_users_ua_extprofile_idx (external_profile_id) [partial] | itcrm_users_ua_extuser_idx (external_user_id) [partial] | itcrm_users_ua_id_city_idx (id_city) | itcrm_users_ua_login_idx (login_user) [partial] | itcrm_users_ua_pkey (id_user) [unique] | itcrm_users_ua_position_idx (position_id) [partial]"
"raw","itcrm_users_ua","table",11,"load_timestamp","timestamp with time zone","NO","now()",False,NULL,"itcrm_users_ua_email_idx () | itcrm_users_ua_extprofile_idx (external_profile_id) [partial] | itcrm_users_ua_extuser_idx (external_user_id) [partial] | itcrm_users_ua_id_city_idx (id_city) | itcrm_users_ua_login_idx (login_user) [partial] | itcrm_users_ua_pkey (id_user) [unique] | itcrm_users_ua_position_idx (position_id) [partial]"
"raw","itcrm_users_ua","table",12,"id_city","integer","YES",NULL,False,"itcrm_users_ua_id_city_idx","itcrm_users_ua_email_idx () | itcrm_users_ua_extprofile_idx (external_profile_id) [partial] | itcrm_users_ua_extuser_idx (external_user_id) [partial] | itcrm_users_ua_id_city_idx (id_city) | itcrm_users_ua_login_idx (login_user) [partial] | itcrm_users_ua_pkey (id_user) [unique] | itcrm_users_ua_position_idx (position_id) [partial]"
"staging","bridge_crm_fb_insights","table",1,"analytics_row_id","integer","NO",NULL,True,"bridge_crm_fb_insights_pkey, ix_bridge_fb_insights_row","bridge_crm_fb_insights_pkey (analytics_row_id, ad_id, date_start) [unique] | ix_bridge_fb_insights_row (analytics_row_id, ad_id, date_start)"
"staging","bridge_crm_fb_insights","table",2,"fb_lead_id","text","YES",NULL,False,NULL,"bridge_crm_fb_insights_pkey (analytics_row_id, ad_id, date_start) [unique] | ix_bridge_fb_insights_row (analytics_row_id, ad_id, date_start)"
"staging","bridge_crm_fb_insights","table",3,"ad_id","text","NO",NULL,True,"bridge_crm_fb_insights_pkey, ix_bridge_fb_insights_row","bridge_crm_fb_insights_pkey (analytics_row_id, ad_id, date_start) [unique] | ix_bridge_fb_insights_row (analytics_row_id, ad_id, date_start)"
"staging","bridge_crm_fb_insights","table",4,"date_start","date","NO",NULL,True,"bridge_crm_fb_insights_pkey, ix_bridge_fb_insights_row","bridge_crm_fb_insights_pkey (analytics_row_id, ad_id, date_start) [unique] | ix_bridge_fb_insights_row (analytics_row_id, ad_id, date_start)"
"staging","bridge_crm_fb_insights","table",5,"impressions","bigint","YES",NULL,False,NULL,"bridge_crm_fb_insights_pkey (analytics_row_id, ad_id, date_start) [unique] | ix_bridge_fb_insights_row (analytics_row_id, ad_id, date_start)"
"staging","bridge_crm_fb_insights","table",6,"clicks","bigint","YES",NULL,False,NULL,"bridge_crm_fb_insights_pkey (analytics_row_id, ad_id, date_start) [unique] | ix_bridge_fb_insights_row (analytics_row_id, ad_id, date_start)"
"staging","bridge_crm_fb_insights","table",7,"spend","numeric(18,2)","YES",NULL,False,NULL,"bridge_crm_fb_insights_pkey (analytics_row_id, ad_id, date_start) [unique] | ix_bridge_fb_insights_row (analytics_row_id, ad_id, date_start)"
"staging","bridge_crm_fb_insights","table",8,"actions","jsonb","YES",NULL,False,NULL,"bridge_crm_fb_insights_pkey (analytics_row_id, ad_id, date_start) [unique] | ix_bridge_fb_insights_row (analytics_row_id, ad_id, date_start)"
"staging","bridge_crm_fb_insights","table",9,"load_timestamp","timestamp with time zone","NO",NULL,False,NULL,"bridge_crm_fb_insights_pkey (analytics_row_id, ad_id, date_start) [unique] | ix_bridge_fb_insights_row (analytics_row_id, ad_id, date_start)"
"staging","bridge_crm_fb_lead","table",1,"analytics_row_id","integer","NO",NULL,True,"bridge_crm_fb_lead_pkey, ix_bridge_fb_lead_row","bridge_crm_fb_lead_pkey (analytics_row_id) [unique] | ix_bridge_fb_lead_row (analytics_row_id)"
"staging","bridge_crm_fb_lead","table",2,"fb_lead_id","text","YES",NULL,False,NULL,"bridge_crm_fb_lead_pkey (analytics_row_id) [unique] | ix_bridge_fb_lead_row (analytics_row_id)"
"staging","bridge_crm_fb_lead","table",3,"form_id","text","YES",NULL,False,NULL,"bridge_crm_fb_lead_pkey (analytics_row_id) [unique] | ix_bridge_fb_lead_row (analytics_row_id)"
"staging","bridge_crm_fb_lead","table",4,"platform","text","YES",NULL,False,NULL,"bridge_crm_fb_lead_pkey (analytics_row_id) [unique] | ix_bridge_fb_lead_row (analytics_row_id)"
"staging","bridge_crm_fb_lead","table",5,"page_id","text","YES",NULL,False,NULL,"bridge_crm_fb_lead_pkey (analytics_row_id) [unique] | ix_bridge_fb_lead_row (analytics_row_id)"
"staging","bridge_crm_fb_lead","table",6,"campaign_id","text","YES",NULL,False,NULL,"bridge_crm_fb_lead_pkey (analytics_row_id) [unique] | ix_bridge_fb_lead_row (analytics_row_id)"
"staging","bridge_crm_fb_lead","table",7,"adset_id","text","YES",NULL,False,NULL,"bridge_crm_fb_lead_pkey (analytics_row_id) [unique] | ix_bridge_fb_lead_row (analytics_row_id)"
"staging","bridge_crm_fb_lead","table",8,"ad_id","text","YES",NULL,False,NULL,"bridge_crm_fb_lead_pkey (analytics_row_id) [unique] | ix_bridge_fb_lead_row (analytics_row_id)"
"staging","bridge_crm_fb_lead","table",9,"lead_created_at","timestamp with time zone","YES",NULL,False,NULL,"bridge_crm_fb_lead_pkey (analytics_row_id) [unique] | ix_bridge_fb_lead_row (analytics_row_id)"
"staging","bridge_crm_fb_lead","table",10,"matched_by","text","YES",NULL,False,NULL,"bridge_crm_fb_lead_pkey (analytics_row_id) [unique] | ix_bridge_fb_lead_row (analytics_row_id)"
"staging","bridge_crm_fb_lead","table",11,"matched_at","timestamp with time zone","NO","now()",False,NULL,"bridge_crm_fb_lead_pkey (analytics_row_id) [unique] | ix_bridge_fb_lead_row (analytics_row_id)"
